Date,Close
12/11/2013,"51804,33"
13/11/2013,"52230,29"
14/11/2013,"53451,6"
18/11/2013,"54307,04"
19/11/2013,"53032,91"
21/11/2013,"52688,02"
22/11/2013,"52800,74"
25/11/2013,"52263,51"
26/11/2013,"51446,91"
27/11/2013,"51861,21"
28/11/2013,"51846,83"
29/11/2013,"52482,49"
02/12/2013,"51244,87"
03/12/2013,"50348,89"
04/12/2013,"50215,79"
05/12/2013,"50787,63"
06/12/2013,"50944,27"
09/12/2013,"51165,38"
10/12/2013,"50993,02"
11/12/2013,"50067,99"
12/12/2013,"50121,61"
13/12/2013,"50051,18"
16/12/2013,"50279,61"
17/12/2013,"50090,35"
18/12/2013,"50563,43"
19/12/2013,"51633,43"
20/12/2013,"51185,74"
23/12/2013,"51356,1"
26/12/2013,"51221,01"
27/12/2013,"51266,56"
30/12/2013,"51507,16"
02/01/2014,"50341,25"
03/01/2014,"50981,09"
06/01/2014,"50973,62"
07/01/2014,"50430,02"
08/01/2014,"50576,64"
09/01/2014,"49321,68"
10/01/2014,"49696,45"
13/01/2014,"49426,9"
14/01/2014,"49703,1"
15/01/2014,"50105,37"
16/01/2014,"49696,28"
17/01/2014,"49181,86"
20/01/2014,"48708,41"
21/01/2014,"48542,07"
22/01/2014,"49299,66"
23/01/2014,"48320,64"
24/01/2014,"47787,38"
27/01/2014,"47701,05"
28/01/2014,"47840,93"
29/01/2014,"47556,78"
30/01/2014,"47244,26"
31/01/2014,"47638,99"
03/02/2014,"46147,52"
04/02/2014,"46964,22"
05/02/2014,"46624,39"
06/02/2014,"47738,09"
07/02/2014,"48073,6"
10/02/2014,"47710,82"
11/02/2014,"48462,79"
12/02/2014,"48216,89"
13/02/2014,"47812,83"
14/02/2014,"48201,11"
17/02/2014,"47576,33"
18/02/2014,"46599,76"
19/02/2014,"47150,83"
20/02/2014,"47288,61"
21/02/2014,"47380,24"
24/02/2014,"47393,5"
25/02/2014,"46715,91"
26/02/2014,"46599,21"
27/02/2014,"47606,75"
28/02/2014,"47094,4"
05/03/2014,46589
06/03/2014,"47093,13"
07/03/2014,"46244,07"
10/03/2014,"45533,2"
11/03/2014,"45697,62"
12/03/2014,"45861,81"
13/03/2014,"45443,83"
14/03/2014,"44965,66"
17/03/2014,"45117,8"
18/03/2014,"46150,96"
19/03/2014,"46567,23"
20/03/2014,"47278,48"
21/03/2014,"47380,94"
24/03/2014,"47993,42"
25/03/2014,"48180,14"
26/03/2014,"47965,61"
27/03/2014,"49646,79"
28/03/2014,"49768,06"
31/03/2014,"50414,92"
01/04/2014,"50270,37"
02/04/2014,"51701,05"
03/04/2014,"51408,21"
04/04/2014,"51081,78"
07/04/2014,"52155,28"
08/04/2014,"51629,07"
09/04/2014,"51185,4"
10/04/2014,"51127,48"
11/04/2014,"51867,29"
14/04/2014,"51596,55"
15/04/2014,"50454,35"
16/04/2014,"51200,56"
17/04/2014,"52111,85"
22/04/2014,"51976,86"
23/04/2014,"51569,69"
24/04/2014,"51817,45"
25/04/2014,"51399,35"
28/04/2014,"51383,68"
29/04/2014,"51838,61"
30/04/2014,"51626,69"
02/05/2014,"52980,31"
05/05/2014,"53446,17"
06/05/2014,"53779,74"
07/05/2014,"54052,74"
08/05/2014,"53422,37"
09/05/2014,"53100,34"
12/05/2014,"54052,9"
13/05/2014,"53907,46"
14/05/2014,"54412,54"
15/05/2014,"53855,54"
16/05/2014,"53975,76"
19/05/2014,"53353,1"
20/05/2014,"52366,19"
21/05/2014,"52203,37"
22/05/2014,"52806,22"
23/05/2014,"52626,41"
26/05/2014,"52932,91"
27/05/2014,"52172,36"
28/05/2014,"52639,75"
29/05/2014,"52239,34"
30/05/2014,"51239,34"
02/06/2014,"51605,83"
03/06/2014,"52032,38"
04/06/2014,"51832,98"
05/06/2014,"51558,79"
06/06/2014,"53128,66"
09/06/2014,"54273,16"
10/06/2014,"54604,34"
11/06/2014,"55102,44"
13/06/2014,"54806,64"
16/06/2014,"54629,55"
17/06/2014,"54299,95"
18/06/2014,"55202,54"
20/06/2014,"54638,19"
23/06/2014,"54210,05"
24/06/2014,"54280,78"
25/06/2014,"53425,74"
26/06/2014,"53506,75"
27/06/2014,"53157,3"
30/06/2014,"53168,22"
01/07/2014,"53171,49"
02/07/2014,"53028,78"
03/07/2014,"53874,58"
04/07/2014,"54055,9"
07/07/2014,"53801,83"
08/07/2014,"53634,69"
10/07/2014,"54592,75"
11/07/2014,"54785,93"
14/07/2014,"55743,98"
15/07/2014,"55973,61"
16/07/2014,"55717,36"
17/07/2014,"55637,51"
18/07/2014,"57012,9"
21/07/2014,"57633,92"
22/07/2014,"57983,32"
23/07/2014,"57419,96"
24/07/2014,"57977,56"
25/07/2014,"57821,08"
28/07/2014,"57695,72"
29/07/2014,"57118,81"
30/07/2014,"56877,97"
31/07/2014,"55829,41"
01/08/2014,"55902,87"
04/08/2014,"56616,33"
05/08/2014,"56202,1"
06/08/2014,"56487,18"
07/08/2014,"56188,05"
08/08/2014,"55572,93"
11/08/2014,"56613,32"
12/08/2014,"56442,34"
13/08/2014,"55581,19"
14/08/2014,"55780,41"
15/08/2014,"56963,65"
18/08/2014,"57560,72"
19/08/2014,"58449,29"
20/08/2014,"58878,24"
21/08/2014,"58992,11"
22/08/2014,"58407,32"
25/08/2014,"59735,17"
26/08/2014,"59821,45"
27/08/2014,"60950,57"
28/08/2014,"60290,87"
29/08/2014,"61288,15"
01/09/2014,"61141,27"
02/09/2014,"61895,98"
03/09/2014,"61837,04"
04/09/2014,"60800,02"
05/09/2014,"60681,98"
08/09/2014,"59192,75"
09/09/2014,"58676,34"
10/09/2014,"58198,66"
11/09/2014,"58337,29"
12/09/2014,"56927,81"
15/09/2014,"57948,76"
16/09/2014,"59114,66"
17/09/2014,"59108,19"
18/09/2014,"58374,48"
19/09/2014,"57788,7"
22/09/2014,"56818,11"
23/09/2014,"56540,5"
24/09/2014,"56824,42"
25/09/2014,"55962,08"
26/09/2014,"57212,38"
29/09/2014,"54625,35"
30/09/2014,"54115,98"
01/10/2014,"52858,43"
02/10/2014,"53518,57"
03/10/2014,"54539,55"
06/10/2014,"57115,9"
07/10/2014,"57436,33"
08/10/2014,"57058,48"
09/10/2014,"57267,53"
10/10/2014,"55311,59"
13/10/2014,"57956,53"
14/10/2014,"58015,46"
15/10/2014,"56135,27"
16/10/2014,"54298,33"
17/10/2014,"55723,79"
20/10/2014,"54302,57"
21/10/2014,"52432,43"
22/10/2014,"52411,03"
23/10/2014,"50713,26"
24/10/2014,"51940,73"
27/10/2014,"50503,66"
28/10/2014,"52330,03"
29/10/2014,"51049,32"
30/10/2014,"52336,83"
31/10/2014,"54628,6"
03/11/2014,"53947,21"
04/11/2014,"54383,59"
05/11/2014,"53698,42"
06/11/2014,"52637,06"
07/11/2014,"53222,85"
10/11/2014,"52725,38"
11/11/2014,"52474,27"
12/11/2014,"52978,89"
13/11/2014,"51846,03"
14/11/2014,"51772,4"
17/11/2014,"51256,99"
18/11/2014,"52061,86"
19/11/2014,"53402,81"
21/11/2014,"56084,04"
24/11/2014,"55406,91"
25/11/2014,"55560,81"
26/11/2014,"55098,47"
27/11/2014,"54721,32"
28/11/2014,"54664,36"
01/12/2014,"52276,58"
02/12/2014,"51612,47"
03/12/2014,"52320,48"
04/12/2014,"51426,87"
05/12/2014,"51992,89"
08/12/2014,"50274,07"
09/12/2014,"50193,47"
10/12/2014,"49548,08"
11/12/2014,"49861,81"
12/12/2014,"48001,98"
15/12/2014,"47018,68"
16/12/2014,"47007,51"
17/12/2014,"48713,64"
18/12/2014,"48495,7"
19/12/2014,"49650,98"
22/12/2014,"50120,86"
23/12/2014,"50889,81"
26/12/2014,"50144,63"
29/12/2014,"50593,82"
30/12/2014,"50007,41"
02/01/2015,"48512,22"
05/01/2015,"47516,82"
07/01/2015,"48000,92"
08/01/2015,"49943,3"
09/01/2015,"48840,25"
12/01/2015,"48139,74"
13/01/2015,"48041,67"
14/01/2015,"47645,87"
15/01/2015,"48026,31"
16/01/2015,"49016,52"
19/01/2015,"47758,01"
20/01/2015,"47876,66"
21/01/2015,"49224,08"
23/01/2015,"48775,3"
26/01/2015,"48576,55"
27/01/2015,"48591,23"
28/01/2015,"47694,54"
29/01/2015,"47762,24"
30/01/2015,"46907,68"
02/02/2015,"47650,73"
03/02/2015,"48963,66"
04/02/2015,"49301,05"
05/02/2015,"49233,85"
06/02/2015,"48792,27"
09/02/2015,"49382,58"
10/02/2015,"48510,28"
11/02/2015,"48239,67"
12/02/2015,"49532,72"
13/02/2015,"50635,92"
18/02/2015,"51280,36"
19/02/2015,"51294,03"
20/02/2015,"51237,7"
23/02/2015,"51280,64"
24/02/2015,"51874,17"
25/02/2015,"51811,02"
26/02/2015,"51760,54"
27/02/2015,"51583,09"
02/03/2015,"51020,81"
03/03/2015,"51304,1"
04/03/2015,"50468,05"
05/03/2015,"50365,2"
06/03/2015,"49981,19"
09/03/2015,"49181,01"
10/03/2015,"48293,4"
11/03/2015,"48905,58"
12/03/2015,"48880,4"
13/03/2015,"48595,81"
16/03/2015,"48848,21"
17/03/2015,"50285,12"
18/03/2015,"51526,19"
19/03/2015,"50953,53"
20/03/2015,"51966,58"
23/03/2015,"51908,46"
24/03/2015,"51506,07"
25/03/2015,"51858,3"
26/03/2015,"50579,85"
27/03/2015,"50094,66"
30/03/2015,"51243,45"
31/03/2015,"51150,16"
01/04/2015,"52321,76"
02/04/2015,"53123,02"
06/04/2015,"53737,26"
07/04/2015,"53729,16"
08/04/2015,"53661,11"
09/04/2015,"53802,66"
10/04/2015,"54214,11"
13/04/2015,"54239,77"
14/04/2015,"53981,92"
15/04/2015,"54918,74"
16/04/2015,"54674,21"
17/04/2015,"53954,79"
20/04/2015,"53761,27"
22/04/2015,"54617,36"
23/04/2015,"55684,85"
24/04/2015,"56594,22"
27/04/2015,"55534,5"
28/04/2015,"55812,03"
29/04/2015,"55325,29"
30/04/2015,"56229,38"
04/05/2015,"57353,98"
05/05/2015,"58051,61"
06/05/2015,"57103,14"
07/05/2015,"56921,39"
08/05/2015,"57149,33"
11/05/2015,"57197,1"
12/05/2015,"56792,05"
13/05/2015,"56372,04"
14/05/2015,"56656,57"
15/05/2015,"57248,63"
18/05/2015,"56204,23"
19/05/2015,"55498,82"
20/05/2015,"54901,02"
21/05/2015,"55112,05"
22/05/2015,"54377,29"
25/05/2015,"54609,26"
26/05/2015,"53629,78"
27/05/2015,"54236,25"
28/05/2015,"53976,28"
29/05/2015,"52760,48"
01/06/2015,"53031,32"
02/06/2015,"54236,44"
03/06/2015,"53522,91"
05/06/2015,"52973,38"
08/06/2015,"52809,64"
09/06/2015,"52815,99"
10/06/2015,"53876,45"
11/06/2015,"53688,52"
12/06/2015,"53347,53"
15/06/2015,"53137,53"
16/06/2015,"53702,15"
17/06/2015,"53248,54"
18/06/2015,"54238,59"
19/06/2015,"53749,42"
22/06/2015,"53863,68"
23/06/2015,"53772,43"
24/06/2015,"53842,53"
25/06/2015,"53175,67"
26/06/2015,"54016,97"
29/06/2015,"53014,21"
30/06/2015,"53080,88"
01/07/2015,"52757,54"
02/07/2015,"53106,19"
03/07/2015,"52519,41"
06/07/2015,"52149,37"
07/07/2015,"52343,72"
08/07/2015,"51781,75"
10/07/2015,"52590,72"
13/07/2015,"53119,47"
14/07/2015,"53239,18"
15/07/2015,"52902,28"
16/07/2015,"53069,75"
17/07/2015,"52341,8"
20/07/2015,"51600,08"
21/07/2015,"51474,28"
22/07/2015,"50915,79"
23/07/2015,"49806,63"
24/07/2015,"49245,85"
27/07/2015,"48735,54"
28/07/2015,"49601,6"
29/07/2015,"50245,15"
30/07/2015,"49897,4"
31/07/2015,"50864,77"
03/08/2015,"50138,05"
04/08/2015,"50058,49"
05/08/2015,"50287,27"
06/08/2015,"50011,32"
07/08/2015,"48577,32"
10/08/2015,49353
11/08/2015,"49072,34"
12/08/2015,"48388,05"
13/08/2015,"48009,57"
14/08/2015,"47508,41"
17/08/2015,"47217,43"
18/08/2015,"47450,58"
19/08/2015,"46588,39"
20/08/2015,"46649,23"
21/08/2015,"45719,64"
24/08/2015,"44336,47"
25/08/2015,"44544,85"
26/08/2015,"46038,08"
27/08/2015,"47715,27"
28/08/2015,"47153,87"
31/08/2015,"46625,52"
01/09/2015,"45477,06"
02/09/2015,"46463,96"
03/09/2015,"47365,87"
04/09/2015,"46497,72"
08/09/2015,"46762,07"
09/09/2015,"46657,1"
10/09/2015,"46503,99"
11/09/2015,"46400,51"
14/09/2015,"47281,52"
15/09/2015,"47364,07"
16/09/2015,"48553,1"
17/09/2015,"48551,08"
18/09/2015,"47264,08"
21/09/2015,"46590,2"
22/09/2015,"46264,61"
23/09/2015,"45340,11"
24/09/2015,"45291,97"
25/09/2015,"44831,46"
28/09/2015,"43956,63"
29/09/2015,"44131,82"
30/09/2015,"45059,35"
01/10/2015,"45313,27"
02/10/2015,"47033,46"
05/10/2015,"47598,07"
06/10/2015,"47735,11"
07/10/2015,"48914,32"
08/10/2015,"49106,56"
09/10/2015,"49338,41"
13/10/2015,"47362,64"
14/10/2015,"46710,44"
15/10/2015,"47161,15"
16/10/2015,"47236,1"
19/10/2015,"47447,31"
20/10/2015,"47076,55"
21/10/2015,"47025,87"
22/10/2015,"47772,14"
23/10/2015,"47596,59"
26/10/2015,"47209,32"
27/10/2015,"47042,95"
28/10/2015,"46740,85"
29/10/2015,"45628,35"
30/10/2015,"45868,82"
03/11/2015,"48053,67"
04/11/2015,"47710,1"
05/11/2015,"48046,76"
06/11/2015,"46918,52"
09/11/2015,"46194,92"
10/11/2015,"46206,57"
11/11/2015,"47065,01"
12/11/2015,"46883,58"
13/11/2015,"46517,04"
16/11/2015,"46846,87"
17/11/2015,"47247,8"
18/11/2015,"47435,58"
19/11/2015,"48138,89"
23/11/2015,"48150,27"
24/11/2015,"48284,19"
25/11/2015,"46866,64"
26/11/2015,"47145,63"
27/11/2015,"45872,92"
30/11/2015,"45120,36"
01/12/2015,"45046,75"
02/12/2015,"44914,53"
03/12/2015,"46393,26"
04/12/2015,"45360,76"
07/12/2015,"45222,7"
08/12/2015,"44443,26"
09/12/2015,"46108,03"
10/12/2015,"45630,71"
11/12/2015,"45262,72"
14/12/2015,"44747,31"
15/12/2015,"44872,47"
16/12/2015,"45015,85"
17/12/2015,"45261,48"
18/12/2015,"43910,6"
21/12/2015,"43199,95"
22/12/2015,"43469,52"
23/12/2015,"44014,93"
28/12/2015,"43764,34"
29/12/2015,"43653,97"
30/12/2015,"43349,96"
04/01/2016,"42141,04"
05/01/2016,"42419,32"
06/01/2016,"41773,14"
07/01/2016,"40694,72"
08/01/2016,"40612,21"
11/01/2016,"39950,49"
12/01/2016,"39513,83"
13/01/2016,"38944,44"
14/01/2016,"39500,11"
15/01/2016,"38569,13"
18/01/2016,"37937,27"
19/01/2016,"38057,01"
20/01/2016,"37645,48"
21/01/2016,"37717,11"
22/01/2016,"38031,22"
26/01/2016,"37497,48"
27/01/2016,"38376,37"
28/01/2016,"38630,19"
29/01/2016,"40405,99"
01/02/2016,"40570,04"
02/02/2016,"38596,17"
03/02/2016,"39588,82"
04/02/2016,"40821,74"
05/02/2016,"40592,09"
10/02/2016,"40376,58"
11/02/2016,"39318,3"
12/02/2016,"39808,05"
15/02/2016,"40092,89"
16/02/2016,"40947,7"
17/02/2016,"41630,82"
18/02/2016,"41477,63"
19/02/2016,"41543,41"
22/02/2016,"43234,85"
23/02/2016,"42437,26"
24/02/2016,"42084,56"
25/02/2016,"41887,9"
26/02/2016,"41593,08"
29/02/2016,"42793,86"
01/03/2016,"44121,79"
02/03/2016,"44893,48"
03/03/2016,"47193,39"
04/03/2016,"49084,87"
07/03/2016,"49246,1"
08/03/2016,"49102,14"
09/03/2016,"48665,09"
10/03/2016,"49571,11"
11/03/2016,"49638,68"
14/03/2016,"48867,33"
15/03/2016,"47130,02"
16/03/2016,"47763,43"
17/03/2016,"50913,79"
18/03/2016,"50814,66"
21/03/2016,"51171,55"
22/03/2016,"51010,19"
23/03/2016,"49690,05"
24/03/2016,"49657,39"
28/03/2016,"50838,23"
29/03/2016,"51154,99"
30/03/2016,"51248,92"
31/03/2016,"50055,27"
01/04/2016,"50561,53"
04/04/2016,"48779,99"
05/04/2016,"49053,62"
06/04/2016,"48096,24"
07/04/2016,"48513,1"
11/04/2016,"50165,48"
12/04/2016,"52001,86"
13/04/2016,"53149,84"
14/04/2016,"52411,02"
15/04/2016,"53227,74"
18/04/2016,"52894,08"
19/04/2016,"53710,05"
20/04/2016,"53630,93"
22/04/2016,"52907,88"
25/04/2016,"51861,71"
26/04/2016,"53082,5"
27/04/2016,"54477,78"
28/04/2016,"54311,97"
29/04/2016,"53910,51"
02/05/2016,"53561,53"
03/05/2016,"52260,19"
04/05/2016,"52552,8"
05/05/2016,"51671,04"
06/05/2016,"51717,83"
09/05/2016,"50990,07"
10/05/2016,"53070,91"
11/05/2016,"52764,46"
12/05/2016,"53241,32"
13/05/2016,"51804,31"
16/05/2016,"51802,92"
17/05/2016,"50839,44"
18/05/2016,"50561,7"
19/05/2016,"50132,53"
20/05/2016,"49722,75"
23/05/2016,"49330,42"
24/05/2016,"49345,19"
25/05/2016,"49482,86"
27/05/2016,"49051,49"
30/05/2016,"48964,34"
31/05/2016,"48471,71"
01/06/2016,"49012,65"
02/06/2016,"49887,24"
03/06/2016,"50619,5"
06/06/2016,"50431,8"
07/06/2016,"50487,86"
08/06/2016,"51629,29"
09/06/2016,"51118,46"
10/06/2016,"49422,16"
13/06/2016,"49660,79"
14/06/2016,"48648,3"
15/06/2016,"48914,74"
16/06/2016,"49411,62"
17/06/2016,"49533,84"
20/06/2016,"50329,36"
21/06/2016,"50837,81"
22/06/2016,"50156,3"
23/06/2016,"51559,82"
24/06/2016,"50105,26"
27/06/2016,"49245,53"
28/06/2016,"50006,56"
29/06/2016,"51001,91"
30/06/2016,"51526,93"
01/07/2016,"52233,04"
04/07/2016,"52568,66"
05/07/2016,"51842,27"
06/07/2016,"51901,81"
07/07/2016,"52014,66"
08/07/2016,"53140,74"
11/07/2016,"53960,12"
12/07/2016,"54256,41"
13/07/2016,"54598,29"
14/07/2016,"55480,87"
15/07/2016,"55578,24"
18/07/2016,"56484,22"
19/07/2016,"56698,06"
20/07/2016,"56578,05"
21/07/2016,"56641,49"
22/07/2016,"57002,08"
25/07/2016,"56872,73"
26/07/2016,"56782,75"
27/07/2016,"56852,84"
28/07/2016,"56667,12"
29/07/2016,"57308,21"
01/08/2016,"56755,76"
02/08/2016,"56162,38"
03/08/2016,"57076,91"
04/08/2016,"57593,9"
05/08/2016,"57661,14"
08/08/2016,"57635,43"
09/08/2016,"57689,42"
10/08/2016,"56919,78"
11/08/2016,"58299,57"
12/08/2016,"58298,41"
15/08/2016,"59145,98"
16/08/2016,"58855,43"
17/08/2016,"59323,83"
18/08/2016,"59166,02"
19/08/2016,"59098,92"
22/08/2016,"57781,24"
23/08/2016,"58020,03"
24/08/2016,"57717,88"
25/08/2016,"57722,14"
26/08/2016,"57716,25"
29/08/2016,"58610,39"
30/08/2016,"58575,42"
31/08/2016,"57901,11"
01/09/2016,"58236,27"
02/09/2016,"59616,4"
05/09/2016,"59566,35"
06/09/2016,"60129,44"
08/09/2016,"60231,66"
09/09/2016,"57999,73"
12/09/2016,"58586,11"
13/09/2016,"56820,77"
14/09/2016,"57059,46"
15/09/2016,"57909,49"
16/09/2016,"57079,76"
19/09/2016,"57350,38"
20/09/2016,"57736,46"
21/09/2016,"58393,92"
22/09/2016,"58994,17"
23/09/2016,58697
26/09/2016,"58053,53"
27/09/2016,"58382,49"
28/09/2016,"59355,77"
29/09/2016,"58350,57"
30/09/2016,"58367,05"
03/10/2016,"59461,23"
04/10/2016,"59339,23"
05/10/2016,"60254,34"
06/10/2016,"60644,24"
07/10/2016,"61108,98"
10/10/2016,"61668,33"
11/10/2016,"61021,85"
13/10/2016,"61118,58"
14/10/2016,"61767,22"
17/10/2016,"62696,11"
18/10/2016,"63782,21"
19/10/2016,"63505,61"
20/10/2016,"63837,85"
21/10/2016,"64108,08"
24/10/2016,"64059,89"
25/10/2016,"63866,2"
26/10/2016,"63825,69"
27/10/2016,"64249,51"
28/10/2016,"64307,63"
31/10/2016,"64924,52"
01/11/2016,"63326,42"
03/11/2016,"61750,17"
04/11/2016,"61598,39"
07/11/2016,"64051,65"
08/11/2016,"64157,68"
09/11/2016,"63258,27"
10/11/2016,"61200,96"
11/11/2016,"59183,51"
14/11/2016,"59657,47"
16/11/2016,"60759,32"
17/11/2016,"59770,47"
18/11/2016,"59961,76"
21/11/2016,"61070,27"
22/11/2016,"61954,47"
23/11/2016,"61985,91"
24/11/2016,"61395,53"
25/11/2016,"61559,08"
28/11/2016,"62855,5"
29/11/2016,"60986,52"
30/11/2016,"61906,36"
01/12/2016,"59506,54"
02/12/2016,"60316,13"
05/12/2016,"59831,73"
06/12/2016,"61088,25"
07/12/2016,"61414,4"
08/12/2016,"60676,57"
09/12/2016,"60500,62"
12/12/2016,"59178,62"
13/12/2016,"59280,57"
14/12/2016,"58212,12"
15/12/2016,"58396,16"
16/12/2016,"58389,04"
19/12/2016,57111
20/12/2016,"57582,89"
21/12/2016,"57646,52"
22/12/2016,"57255,22"
23/12/2016,"57937,11"
26/12/2016,"58620,26"
27/12/2016,"58696,69"
28/12/2016,"59781,63"
29/12/2016,"60227,29"
02/01/2017,"59588,7"
03/01/2017,"61813,83"
04/01/2017,"61589,06"
05/01/2017,"62070,98"
06/01/2017,"61665,37"
09/01/2017,"61700,29"
10/01/2017,"62131,8"
11/01/2017,"62446,26"
12/01/2017,"63953,93"
13/01/2017,"63651,52"
16/01/2017,"63831,28"
17/01/2017,"64354,34"
18/01/2017,"64149,58"
19/01/2017,"63950,86"
20/01/2017,"64521,18"
23/01/2017,"65748,63"
24/01/2017,"65840,09"
26/01/2017,"66190,62"
27/01/2017,"66033,99"
30/01/2017,"64301,73"
31/01/2017,"64670,78"
01/02/2017,"64836,13"
02/02/2017,"64578,22"
03/02/2017,"64953,93"
06/02/2017,"63992,94"
07/02/2017,"64198,9"
08/02/2017,"64835,4"
09/02/2017,"64964,89"
10/02/2017,"66124,53"
13/02/2017,"66967,64"
14/02/2017,"66712,88"
15/02/2017,"67975,58"
16/02/2017,"67814,24"
17/02/2017,"67748,42"
20/02/2017,"68532,86"
21/02/2017,"69052,03"
22/02/2017,"68589,54"
23/02/2017,"67461,39"
24/02/2017,"66662,11"
01/03/2017,"66988,88"
02/03/2017,"65854,93"
03/03/2017,"66785,53"
06/03/2017,"66341,37"
07/03/2017,"65742,33"
08/03/2017,"64718,02"
09/03/2017,"64585,24"
10/03/2017,"64675,46"
13/03/2017,"65534,3"
14/03/2017,"64699,46"
15/03/2017,"66234,88"
16/03/2017,"65782,85"
17/03/2017,"64209,94"
20/03/2017,"64884,27"
21/03/2017,"62980,37"
22/03/2017,"63521,33"
23/03/2017,"63530,79"
24/03/2017,"63853,77"
27/03/2017,"64308,39"
28/03/2017,"64640,45"
29/03/2017,"65528,29"
30/03/2017,"65265,98"
31/03/2017,"64984,07"
03/04/2017,"65211,48"
04/04/2017,"65768,91"
05/04/2017,"64774,77"
06/04/2017,"64222,72"
07/04/2017,"64593,11"
10/04/2017,"64649,82"
11/04/2017,"64359,79"
12/04/2017,"63891,68"
13/04/2017,"62826,28"
17/04/2017,"64334,93"
18/04/2017,"64158,84"
19/04/2017,"63406,97"
20/04/2017,"63760,62"
24/04/2017,"64389,02"
25/04/2017,"65148,35"
26/04/2017,"64861,92"
27/04/2017,"64676,55"
28/04/2017,"65403,25"
02/05/2017,"66721,75"
03/05/2017,"66093,78"
04/05/2017,"64862,61"
05/05/2017,"65709,74"
08/05/2017,"65526,05"
09/05/2017,"66277,67"
10/05/2017,"67349,73"
11/05/2017,"67537,61"
12/05/2017,"68221,94"
15/05/2017,"68474,19"
16/05/2017,"68684,5"
17/05/2017,"67540,25"
18/05/2017,"61597,06"
19/05/2017,"62639,31"
22/05/2017,"61673,49"
23/05/2017,"62662,48"
24/05/2017,"63257,36"
25/05/2017,"63226,79"
26/05/2017,"64085,41"
29/05/2017,"63760,94"
30/05/2017,"63962,26"
31/05/2017,"62711,47"
01/06/2017,"62288,52"
02/06/2017,"62510,69"
05/06/2017,"62450,45"
06/06/2017,"62954,69"
07/06/2017,"63170,73"
08/06/2017,"62755,58"
09/06/2017,"62210,56"
12/06/2017,"61700,23"
13/06/2017,"61828,99"
14/06/2017,"61922,93"
16/06/2017,"61626,41"
19/06/2017,"62014,03"
20/06/2017,"60766,16"
21/06/2017,"60761,74"
22/06/2017,"61272,22"
23/06/2017,"61087,14"
26/06/2017,"62188,09"
27/06/2017,"61675,46"
28/06/2017,"62017,97"
29/06/2017,"62238,96"
30/06/2017,"62899,97"
03/07/2017,"63279,58"
04/07/2017,"63231,59"
05/07/2017,"63154,17"
06/07/2017,"62470,33"
07/07/2017,"62322,4"
10/07/2017,"63025,47"
11/07/2017,"63832,15"
12/07/2017,"64835,55"
13/07/2017,"65178,35"
14/07/2017,"65436,18"
17/07/2017,"65212,31"
18/07/2017,"65337,67"
19/07/2017,"65179,92"
20/07/2017,"64938,02"
21/07/2017,"64684,18"
24/07/2017,"65099,55"
25/07/2017,"65667,63"
26/07/2017,"65010,57"
27/07/2017,"65277,38"
28/07/2017,"65497,13"
31/07/2017,"65920,36"
01/08/2017,"66516,24"
02/08/2017,"67135,99"
03/08/2017,"66777,13"
04/08/2017,"66897,99"
07/08/2017,"67939,66"
08/08/2017,"67898,94"
09/08/2017,"67671,07"
10/08/2017,"66992,09"
11/08/2017,"67358,59"
14/08/2017,"68284,66"
15/08/2017,"68355,12"
16/08/2017,"68594,29"
17/08/2017,"67976,8"
18/08/2017,"68714,66"
21/08/2017,"68634,65"
22/08/2017,"70011,25"
23/08/2017,"70477,63"
24/08/2017,"71132,8"
25/08/2017,"71073,65"
28/08/2017,"71016,59"
29/08/2017,"71329,85"
30/08/2017,"70886,26"
31/08/2017,"70835,05"
01/09/2017,"71923,11"
04/09/2017,"72128,83"
05/09/2017,"72150,88"
06/09/2017,"73412,41"
08/09/2017,"73078,85"
11/09/2017,"74319,22"
12/09/2017,"74538,55"
13/09/2017,"74787,57"
14/09/2017,"74656,68"
15/09/2017,"75756,52"
18/09/2017,"75990,41"
19/09/2017,"75974,18"
20/09/2017,"76004,15"
21/09/2017,"75604,34"
22/09/2017,"75389,75"
25/09/2017,"74443,47"
26/09/2017,"74318,72"
27/09/2017,"73796,71"
28/09/2017,"73567,25"
29/09/2017,"74293,51"
02/10/2017,"74359,83"
03/10/2017,"76762,91"
04/10/2017,"76591,44"
05/10/2017,"76617,53"
06/10/2017,"76054,72"
09/10/2017,"75726,81"
10/10/2017,"76897,21"
11/10/2017,"76659,8"
13/10/2017,"76989,79"
16/10/2017,"76891,84"
17/10/2017,"76201,25"
18/10/2017,"76591,09"
19/10/2017,"76283,16"
20/10/2017,"76390,51"
23/10/2017,"75413,13"
24/10/2017,"76350,19"
25/10/2017,"76671,13"
26/10/2017,"75896,35"
27/10/2017,"75975,71"
30/10/2017,"74800,33"
31/10/2017,"74308,49"
01/11/2017,"73823,74"
03/11/2017,"73915,43"
06/11/2017,"74310,79"
07/11/2017,"72414,88"
08/11/2017,"74363,13"
09/11/2017,"72930,69"
10/11/2017,"72165,64"
13/11/2017,"72475,17"
14/11/2017,"70826,59"
16/11/2017,"72511,79"
17/11/2017,"73437,28"
21/11/2017,"74594,61"
22/11/2017,"74518,79"
23/11/2017,"74486,58"
24/11/2017,"74157,37"
27/11/2017,"74058,92"
28/11/2017,"74139,72"
29/11/2017,"72700,45"
30/11/2017,"71970,99"
01/12/2017,"72264,45"
04/12/2017,"73090,17"
